Fecha,Valor Cuota,Patrimonio,Nº Partícipes,Nº de Cuotas,Rentabilidad.Anual,Rentabilidad.B,Rentabilidad.Acumulada
04/10/2011,10.352443,"33,163,635.91","1,338","3,203,459.79",-0.183352414,-2.324314,0.0352443
05/10/2011,10.435463,"33,457,585.70","1,338","3,206,142.95",-0.176431031,-2.235562,0.0435463
06/10/2011,10.507122,"33,733,070.22","1,332","3,210,495.59",-0.194448035,-2.53626,0.0507122
07/10/2011,10.533365,"33,818,138.31","1,332","3,210,573.15",-0.198725719,-2.612402,0.0533365
08/10/2011,10.532705,"33,804,917.97","1,331","3,209,519.25",-0.195376874,-2.557529,0.0532705
09/10/2011,10.532044,"33,802,798.85","1,331","3,209,519.25",-0.197413384,-2.590582,0.0532044
10/10/2011,10.781525,"34,572,268.29","1,330","3,206,621.39",-0.178361672,-2.340459,0.0781525
11/10/2011,10.797675,"34,635,623.69","1,330","3,207,692.72",-0.177090651,-2.323667,0.0797675
12/10/2011,10.966841,"35,185,087.31","1,330","3,208,315.50",-0.168891854,-2.228603,0.0966841
13/10/2011,11.026986,"35,299,929.73","1,328","3,201,230.94",-0.165180274,-2.181837,0.1026986
14/10/2011,11.210931,"35,918,984.70","1,331","3,203,925.31",-0.168631135,-2.273975,0.1210931
15/10/2011,11.21024,"35,927,022.06","1,332","3,204,839.65",-0.170588284,-2.305653,0.121024
16/10/2011,11.20955,"35,924,809.13","1,332","3,204,839.65",-0.164762096,-2.211237,0.120955
17/10/2011,11.110469,"35,564,299.10","1,330","3,200,971.96",-0.172107181,-2.309709,0.1110469
18/10/2011,11.267285,"36,052,244.20","1,329","3,199,727.69",-0.160384051,-2.152285,0.1267285
19/10/2011,11.124518,"35,591,424.34","1,328","3,199,367.64",-0.160817683,-2.13186,0.1124518
20/10/2011,11.011327,"35,210,428.60","1,326","3,197,655.40",-0.151027237,-1.95885,0.1011327
21/10/2011,11.139679,"35,636,175.44","1,326","3,199,030.84",-0.154138931,-2.029953,0.1139679
22/10/2011,11.138995,"35,623,305.29","1,325","3,198,071.78",-0.145374351,-1.894776,0.1138995
23/10/2011,11.138311,"35,621,118.90","1,325","3,198,071.78",-0.153175212,-2.014718,0.1138311
24/10/2011,11.47296,"36,613,022.86","1,323","3,191,244.59",-0.127688376,-1.679404,0.147296
25/10/2011,11.409036,"36,398,152.38","1,322","3,190,291.61",-0.132504913,-1.742665,0.1409036
26/10/2011,11.471748,"36,580,105.80","1,322","3,188,712.51",-0.131393742,-1.735327,0.1471748
27/10/2011,11.829188,"37,765,398.83","1,323","3,192,560.55",-0.109065612,-1.448095,0.1829188
28/10/2011,11.847835,"37,375,007.55","1,322","3,154,585.40",-0.105140303,-1.392045,0.1847835
29/10/2011,11.8471,"37,363,118.32","1,323","3,153,777.61",-0.103769146,-1.371704,0.18471
30/10/2011,11.846365,"37,360,800.08","1,323","3,153,777.61",-0.107962705,-1.433758,0.1846365
31/10/2011,11.547835,"36,419,301.97","1,323","3,153,777.61",-0.130398686,-1.731624,0.1547835
01/11/2011,11.527083,"36,353,854.80","1,323","3,153,777.61",-0.13191819,-1.751715,0.1527083
02/11/2011,11.49761,"36,200,701.67","1,320","3,148,541.58",-0.134956873,-1.793762,0.149761
03/11/2011,11.560422,"36,377,456.56","1,319","3,146,723.83",-0.134157412,-1.791222,0.1560422
04/11/2011,11.411414,"35,903,602.82","1,317","3,146,288.71",-0.142924975,-1.902956,0.1411414
05/11/2011,11.410687,"35,901,314.16","1,317","3,146,288.71",-0.158745366,-2.153205,0.1410687
06/11/2011,11.409959,"35,899,025.65","1,317","3,146,288.71",-0.166183268,-2.274054,0.1409959
07/11/2011,11.41588,"35,910,649.99","1,317","3,145,675.16",-0.165709968,-2.267467,0.141588
08/11/2011,11.492608,"35,813,441.80","1,314","3,116,215.28",-0.160061687,-2.190073,0.1492608
09/11/2011,11.199737,"34,913,153.11","1,314","3,117,319.15",-0.183380514,-2.515019,0.1199737
10/11/2011,11.288241,"35,173,909.15","1,312","3,115,977.96",-0.179843635,-2.475282,0.1288241
11/11/2011,11.504264,"35,829,720.22","1,311","3,114,473.08",-0.167857768,-2.320613,0.1504264
12/11/2011,11.503541,"35,823,430.51","1,310","3,114,122.07",-0.169624708,-2.349883,0.1503541
13/11/2011,11.502818,"35,821,179.11","1,310","3,114,122.07",-0.159710862,-2.186301,0.1502818
14/11/2011,11.453663,"35,647,194.65","1,307","3,112,296.31",-0.163261817,-2.234804,0.1453663
15/11/2011,11.423742,"35,530,484.72","1,306","3,110,231.68",-0.165407919,-2.264073,0.1423742
16/11/2011,11.487197,"35,728,339.01","1,304","3,110,274.68",-0.156627399,-2.133351,0.1487197
17/11/2011,11.35562,"35,299,096.87","1,304","3,108,513.50",-0.153740204,-2.062978,0.135562
18/11/2011,11.32185,"35,184,814.10","1,301","3,107,691.19",-0.158968312,-2.140009,0.132185
19/11/2011,11.321145,"35,182,621.13","1,301","3,107,691.19",-0.168568533,-2.295305,0.1321145
20/11/2011,11.320439,"35,180,428.31","1,301","3,107,691.19",-0.172808629,-2.364954,0.1320439
21/11/2011,11.217444,"34,873,468.57","1,301","3,108,860.59",-0.180294166,-2.467275,0.1217444
22/11/2011,11.311843,"35,093,855.21","1,296","3,102,399.30",-0.17335532,-2.372202,0.1311843
23/11/2011,11.238367,"34,882,688.27","1,295","3,103,892.90",-0.18148508,-2.491825,0.1238367
24/11/2011,11.197813,"34,751,221.54","1,293","3,103,393.72",-0.177526563,-2.416989,0.1197813
25/11/2011,11.184698,"34,683,985.82","1,293","3,101,021.32",-0.186327518,-2.561248,0.1184698
26/11/2011,11.183999,"34,681,820.33","1,293","3,101,021.32",-0.190847328,-2.637866,0.1183999
27/11/2011,11.183301,"34,679,655.00","1,293","3,101,021.32",-0.189761947,-2.619187,0.1183301
28/11/2011,11.336138,"35,157,209.13","1,293","3,101,339.24",-0.178645596,-2.465624,0.1336138
29/11/2011,11.384681,"35,288,166.24","1,291","3,099,618.45",-0.175085104,-2.416356,0.1384681
30/11/2011,11.72951,"36,255,883.51","1,289","3,090,997.34",-0.151176068,-2.089033,0.172951
01/12/2011,11.684038,"36,090,920.83","1,288","3,088,908.27",-0.157229006,-2.179797,0.1684038
02/12/2011,11.847286,"36,598,196.49","1,289","3,089,162.93",-0.159046951,-2.240642,0.1847286
03/12/2011,11.846537,"36,587,641.91","1,287","3,088,467.34",-0.167403899,-2.381895,0.1846537
04/12/2011,11.845788,"36,585,328.45","1,287","3,088,467.34",-0.171273587,-2.448179,0.1845788
05/12/2011,11.84732,"36,584,428.64","1,287","3,087,992.01",-0.171122976,-2.445898,0.184732
06/12/2011,11.791336,"36,323,200.24","1,284","3,080,499.09",-0.174996566,-2.501133,0.1791336
07/12/2011,11.788612,"36,250,007.23","1,282","3,075,002.13",-0.175875749,-2.515799,0.1788612
08/12/2011,11.750101,"36,131,585.60","1,282","3,075,002.13",-0.185436408,-2.674925,0.1750101
09/12/2011,11.739155,"36,108,144.07","1,282","3,075,872.47",-0.184992409,-2.664582,0.1739155
10/12/2011,11.738412,"36,096,291.12","1,281","3,075,057.52",-0.183620517,-2.64021,0.1738412
11/12/2011,11.737668,"36,094,005.22","1,281","3,075,057.52",-0.182597711,-2.622052,0.1737668
12/12/2011,11.622022,"35,731,165.90","1,280","3,074,436.23",-0.190610853,-2.736982,0.1622022
13/12/2011,11.500195,"35,351,105.77","1,281","3,073,957.11",-0.199055277,-2.858093,0.1500195
14/12/2011,11.350415,"34,871,518.04","1,280","3,072,268.02",-0.213905306,-3.088577,0.1350415
15/12/2011,11.384146,"34,944,873.05","1,280","3,069,608.53",-0.210521757,-3.035689,0.1384146
16/12/2011,11.422929,"35,060,425.69","1,279","3,069,302.64",-0.208235278,-3.004247,0.1422929
17/12/2011,11.422217,"35,054,211.63","1,278","3,068,949.89",-0.206785694,-2.977696,0.1422217
18/12/2011,11.421505,"35,052,027.15","1,278","3,068,949.89",-0.206893851,-2.979474,0.1421505
19/12/2011,11.281709,"34,614,499.80","1,276","3,068,196.47",-0.216561533,-3.11854,0.1281709
20/12/2011,11.405414,"35,293,072.34","1,277","3,094,414.09",-0.207930904,-2.994105,0.1405414
21/12/2011,11.418243,"35,328,492.06","1,276","3,094,039.33",-0.206456367,-2.970686,0.1418243
22/12/2011,11.448774,"35,407,118.77","1,273","3,092,655.83",-0.208969246,-3.024461,0.1448774
23/12/2011,11.451746,"35,381,190.04","1,272","3,089,589.08",-0.213540237,-3.109388,0.1451746
24/12/2011,11.451039,"35,377,208.43","1,270","3,089,432.23",-0.215557878,-3.146646,0.1451039
25/12/2011,11.450331,"35,375,023.18","1,270","3,089,432.23",-0.217713849,-3.18668,0.1450331
26/12/2011,11.465084,"35,449,154.35","1,269","3,091,922.75",-0.216665733,-3.171176,0.1465084
27/12/2011,11.430696,"35,318,083.21","1,267","3,089,757.95",-0.218975165,-3.204813,0.1430696
28/12/2011,11.351469,"35,073,292.30","1,267","3,089,757.95",-0.22454836,-3.287057,0.1351469
29/12/2011,11.461763,"35,407,060.87","1,267","3,089,146.15",-0.21668707,-3.170656,0.1461763
30/12/2011,11.522305,"35,594,184.66","1,267","3,089,154.88",-0.213805475,-3.133489,0.1522305
31/12/2011,11.521587,"35,590,966.19","1,267","3,089,068.02",-0.214247241,-3.141533,0.1521587
01/01/2012,11.520874,"35,588,762.13","1,267","3,089,068.02",-0.2168292,-3.189677,0.1520874
02/01/2012,11.540061,"35,597,538.76","1,267","3,084,692.33",-0.215482714,-3.169699,0.1540061
03/01/2012,11.723376,"36,112,356.06","1,262","3,080,371.67",-0.202977666,-2.985592,0.1723376
04/01/2012,11.74833,"36,174,962.56","1,264","3,079,157.75",-0.206027453,-3.048567,0.174833
05/01/2012,11.79092,"36,224,189.05","1,259","3,072,210.63",-0.203139884,-3.005805,0.179092
06/01/2012,11.634851,"35,521,087.29","1,258","3,052,990.32",-0.214815948,-3.183141,0.1634851
07/01/2012,11.634119,"35,521,913.99","1,257","3,053,253.43",-0.208535336,-3.065361,0.1634119
08/01/2012,11.633387,"35,519,679.74","1,257","3,053,253.43",-0.194850161,-2.815336,0.1633387
09/01/2012,11.698609,"35,723,035.34","1,256","3,053,613.93",-0.190293987,-2.749362,0.1698609
10/01/2012,11.889956,"36,253,930.60","1,254","3,049,122.34",-0.177007341,-2.557264,0.1889956
11/01/2012,11.90945,"36,316,370.69","1,255","3,049,374.24",-0.157669904,-2.229247,0.190945
12/01/2012,12.028776,"36,649,625.71","1,254","3,046,829.22",-0.15358494,-2.182663,0.2028776
13/01/2012,12.004771,"36,568,319.05","1,254","3,046,148.73",-0.154391479,-2.191835,0.2004771
14/01/2012,12.004008,"36,474,794.03","1,252","3,038,551.40",-0.139262613,-1.942183,0.2004008
15/01/2012,12.003244,"36,472,473.46","1,252","3,038,551.40",-0.124605878,-1.708573,0.2003244
16/01/2012,12.028561,"36,524,153.35","1,248","3,036,452.34",-0.122714281,-1.682549,0.2028561
17/01/2012,12.125229,"36,852,035.85","1,247","3,039,285.80",-0.115618853,-1.585182,0.2125229
18/01/2012,12.218524,"37,118,130.93","1,243","3,037,857.11",-0.114818953,-1.584894,0.2218524
19/01/2012,12.309036,"37,390,396.27","1,242","3,037,637.95",-0.118082649,-1.648095,0.2309036
20/01/2012,12.257334,"37,463,176.42","1,242","3,056,388.68",-0.125163015,-1.753658,0.2257334
21/01/2012,12.25657,"37,526,337.13","1,243","3,061,732.46",-0.10918425,-1.502246,0.225657
22/01/2012,12.255806,"37,523,998.83","1,243","3,061,732.46",-0.108792516,-1.496105,0.2255806
23/01/2012,12.385816,"37,492,431.86","1,242","3,027,045.71",-0.099291072,-1.36537,0.2385816
24/01/2012,12.441458,"37,655,961.81","1,241","3,026,651.73",-0.095197026,-1.309003,0.2441458
25/01/2012,12.547801,"37,916,287.89","1,240","3,021,747.74",-0.093178932,-1.289329,0.2547801
26/01/2012,12.681489,"38,333,274.13","1,242","3,022,773.87",-0.082070689,-1.133833,0.2681489
27/01/2012,12.763487,"38,772,545.04","1,248","3,037,770.64",-0.085960741,-1.200341,0.2763487
28/01/2012,12.762684,"38,847,106.30","1,249","3,043,803.85",-0.104112082,-1.483165,0.2762684
29/01/2012,12.761882,"38,844,664.33","1,249","3,043,803.85",-0.103840635,-1.478757,0.2761882
30/01/2012,12.762249,"38,831,907.40","1,251","3,042,716.64",-0.103768292,-1.47765,0.2762249
31/01/2012,12.826663,"39,120,323.97","1,250","3,049,922.23",-0.099197993,-1.412496,0.2826663
01/02/2012,13.025616,"39,725,121.33","1,250","3,049,769.05",-0.09268655,-1.330631,0.3025616
02/02/2012,13.119807,"40,016,390.01","1,249","3,050,074.51",-0.10029487,-1.462534,0.3119807
03/02/2012,13.22804,"40,636,754.13","1,254","3,072,016.36",-0.099569125,-1.462749,0.322804
04/02/2012,13.227212,"40,703,274.27","1,262","3,077,237.64",-0.107759802,-1.597509,0.3227212
05/02/2012,13.226385,"40,700,728.59","1,262","3,077,237.64",-0.108097091,-1.603015,0.3226385
06/02/2012,13.23055,"40,641,499.91","1,262","3,071,792.17",-0.107770383,-1.598088,0.323055
07/02/2012,13.160326,"40,412,925.85","1,263","3,070,814.84",-0.112460656,-1.667553,0.3160326
08/02/2012,13.063215,"40,067,678.37","1,263","3,067,214.12",-0.116572982,-1.723762,0.3063215
09/02/2012,13.052568,"40,058,752.17","1,265","3,069,032.28",-0.107870398,-1.57823,0.3052568
10/02/2012,12.953651,"40,466,100.96","1,264","3,123,914.82",-0.095775733,-1.372055,0.2953651
11/02/2012,12.952866,"40,445,487.14","1,264","3,122,512.56",-0.089139324,-1.267603,0.2952866
12/02/2012,12.952082,"40,443,038.32","1,264","3,122,512.56",-0.088879419,-1.26347,0.2952082
13/02/2012,12.898202,"40,258,932.83","1,263","3,121,282.59",-0.09262157,-1.316597,0.2898202
14/02/2012,12.843765,"40,281,416.85","1,269","3,136,262.27",-0.096403431,-1.370283,0.2843765
15/02/2012,12.832086,"39,943,465.43","1,270","3,112,780.30",-0.106935416,-1.536512,0.2832086
16/02/2012,12.903045,"40,123,113.81","1,273","3,109,584.81",-0.095513143,-1.362552,0.2903045
17/02/2012,12.948482,"40,236,499.68","1,273","3,107,429.83",-0.092977993,-1.327337,0.2948482
18/02/2012,12.947668,"40,242,070.14","1,276","3,108,055.42",-0.094272568,-1.347657,0.2947668
19/02/2012,12.946854,"40,239,540.43","1,276","3,108,055.42",-0.10439545,-1.50914,0.2946854
20/02/2012,12.998873,"40,431,832.38","1,277","3,110,410.66",-0.100746438,-1.456308,0.2998873
21/02/2012,13.161842,"40,940,954.36","1,279","3,110,579.34",-0.089421136,-1.292526,0.3161842
22/02/2012,13.180356,"41,019,951.72","1,286","3,112,203.63",-0.086985615,-1.255732,0.3180356
23/02/2012,13.156563,"40,877,830.90","1,288","3,107,029.54",-0.077570182,-1.106379,0.3156563
24/02/2012,13.165272,"40,943,438.00","1,291","3,109,957.65",-0.076169367,-1.08547,0.3165272
25/02/2012,13.164443,"40,981,449.28","1,295","3,113,040.86",-0.075455829,-1.074404,0.3164443
26/02/2012,13.163615,"40,978,870.24","1,295","3,113,040.86",-0.080227485,-1.148201,0.3163615
27/02/2012,13.090418,"40,760,904.55","1,296","3,113,797.05",-0.085292653,-1.220627,0.3090418
28/02/2012,13.20297,"41,084,182.19","1,296","3,111,737.86",-0.077378317,-1.107305,0.320297
29/02/2012,13.116942,"40,783,978.99","1,297","3,109,259.69",-0.081628769,-1.16589,0.3116942
01/03/2012,13.311144,"41,342,900.65","1,297","3,105,886.30",-0.06461165,-0.919463,0.3311144
02/03/2012,13.414607,"41,636,108.92","1,299","3,103,789.01",-0.057492731,-0.818288,0.3414607
03/03/2012,13.413758,"41,633,475.56","1,299","3,103,789.01",-0.058683979,-0.836247,0.3413758
04/03/2012,13.41291,"41,630,842.37","1,299","3,103,789.01",-0.057707496,-0.821428,0.341291
05/03/2012,13.266305,"41,147,136.57","1,301","3,101,627.48",-0.067957319,-0.967276,0.3266305
06/03/2012,13.088367,"40,980,829.64","1,300","3,131,087.97",-0.080409757,-1.144458,0.3088367
07/03/2012,13.156803,"41,232,650.42","1,302","3,133,941.48",-0.072713149,-1.03169,0.3156803
08/03/2012,13.284413,"42,399,232.42","1,305","3,191,652.58",-0.058405202,-0.824005,0.3284413
09/03/2012,13.418335,"42,847,483.48","1,305","3,193,204.13",-0.040252526,-0.562775,0.3418335
10/03/2012,13.417523,"42,873,117.23","1,308","3,195,308.01",-0.017639338,-0.240926,0.3417523
11/03/2012,13.41671,"42,870,521.21","1,308","3,195,308.01",-0.025650273,-0.353202,0.341671
12/03/2012,13.346573,"42,607,408.99","1,304","3,192,385.82",-0.030691749,-0.4226,0.3346573
13/03/2012,13.436194,"42,898,011.74","1,305","3,192,720.51",-0.024130629,-0.332241,0.3436194
14/03/2012,13.389962,"42,782,929.47","1,305","3,195,149.35",-0.017838855,-0.2432,0.3389962
15/03/2012,13.34634,"42,528,971.60","1,307","3,186,564.29",-0.005283579,-0.070891,0.334634
16/03/2012,13.349089,"42,369,940.56","1,308","3,173,995.00",-0.001480826,-0.019797,0.3349089
17/03/2012,13.348271,"42,367,686.84","1,308","3,174,020.50",0.011062303,0.146047,0.3348271
18/03/2012,13.347454,"42,365,093.05","1,308","3,174,020.50",0.020232665,0.264699,0.3347454
19/03/2012,13.410206,"42,472,543.02","1,308","3,167,180.48",0.025089149,0.328216,0.3410206
20/03/2012,13.365569,"42,357,454.36","1,310","3,169,147.18",0.02173688,0.284345,0.3365569
21/03/2012,13.428708,"42,517,293.86","1,307","3,166,149.28",0.007172085,0.095626,0.3428708
22/03/2012,13.315417,"42,180,973.05","1,309","3,167,829.75",-0.025864375,-0.353539,0.3315417
23/03/2012,13.444036,"42,624,917.19","1,311","3,170,544.70",-0.029105034,-0.403019,0.3444036
24/03/2012,13.442753,"42,604,224.04","1,309","3,169,307.99",-0.043212051,-0.607124,0.3442753
25/03/2012,13.44147,"42,600,157.70","1,309","3,169,307.99",-0.026747752,-0.36941,0.344147
26/03/2012,13.662252,"43,346,266.28","1,307","3,172,702.95",-0.010704427,-0.147829,0.3662252
27/03/2012,13.823742,"44,326,793.07","1,311","3,206,569.78",0.001047122,0.01446,0.3823742
28/03/2012,13.803915,"44,292,815.61","1,311","3,208,713.99",0.051938928,0.681561,0.3803915
29/03/2012,13.728721,"44,023,667.72","1,311","3,206,683.94",0.031147925,0.414704,0.3728721
30/03/2012,13.85583,"44,475,924.56","1,315","3,209,906.86",0.023990312,0.324618,0.385583
31/03/2012,13.854538,"44,472,953.85","1,315","3,209,991.81",0.016655284,0.226971,0.3854538
01/04/2012,13.853246,"44,468,806.60","1,315","3,209,991.81",0.027069507,0.365117,0.3853246
02/04/2012,14.12306,"45,399,254.84","1,317","3,214,548.08",0.04713496,0.635725,0.412306
03/04/2012,14.141217,"45,462,070.66","1,319","3,214,862.77",0.048542836,0.654675,0.4141217
04/04/2012,13.914067,"45,102,752.32","1,326","3,241,521.95",0.053934062,0.712039,0.3914067
05/04/2012,13.899356,"45,055,069.09","1,326","3,241,521.95",0.037252678,0.499192,0.3899356
06/04/2012,13.898062,"45,050,873.54","1,326","3,241,521.95",0.030842357,0.415824,0.3898062
07/04/2012,13.896768,"45,067,169.16","1,327","3,242,996.45",0.057475036,0.755306,0.3896768
08/04/2012,13.895474,"45,062,972.92","1,327","3,242,996.45",0.050969805,0.673901,0.3895474
09/04/2012,13.769424,"44,705,705.40","1,330","3,246,737.49",0.04149609,0.548612,0.3769424
10/04/2012,13.690948,"44,477,533.07","1,332","3,248,681.88",0.03561983,0.470896,0.3690948
11/04/2012,13.673209,"44,585,070.39","1,336","3,260,761.34",0.066422032,0.851635,0.3673209
12/04/2012,13.793514,"45,158,766.36","1,338","3,273,913.22",0.114051148,1.412113,0.3793514
13/04/2012,13.762681,"45,150,607.86","1,347","3,280,655.02",0.181460808,2.113813,0.3762681
14/04/2012,13.761423,"45,139,554.16","1,348","3,280,151.69",0.175936822,2.058904,0.3761423
15/04/2012,13.760165,"45,135,428.16","1,348","3,280,151.69",0.140780017,1.698098,0.3760165
16/04/2012,13.754127,"45,141,722.04","1,351","3,282,049.29",0.140352047,1.692828,0.3754127
17/04/2012,13.796854,"45,260,470.83","1,350","3,280,492.18",0.143967376,1.736323,0.3796854
18/04/2012,13.777255,"45,235,871.86","1,354","3,283,373.33",0.176022073,2.062122,0.3777255
19/04/2012,13.754976,"45,202,021.02","1,358","3,286,230.44",0.164270717,1.940734,0.3754976
20/04/2012,13.815015,"45,649,340.55","1,360","3,304,328.01",0.180482152,2.112157,0.3815015
21/04/2012,13.813751,"45,664,158.03","1,361","3,305,703.05",0.17607368,2.0681,0.3813751
22/04/2012,13.812487,"45,659,980.10","1,361","3,305,703.05",0.176036454,2.067539,0.3812487
23/04/2012,13.663017,"45,564,342.16","1,364","3,334,866.74",0.163379766,1.918772,0.3663017
24/04/2012,13.698536,"46,172,851.52","1,367","3,370,641.44",0.166473965,1.954994,0.3698536
25/04/2012,13.698409,"46,119,923.46","1,367","3,366,808.83",0.209318181,2.371027,0.3698409
26/04/2012,13.685027,"46,053,838.10","1,368","3,365,271.93",0.234869784,2.602865,0.3685027
27/04/2012,13.739807,"46,318,184.48","1,370","3,371,094.24",0.228701932,2.557431,0.3739807
28/04/2012,13.73858,"46,308,794.10","1,369","3,370,711.90",0.15952355,1.89011,0.373858
29/04/2012,13.737352,"46,304,657.44","1,369","3,370,711.90",0.1153748,1.420997,0.3737352
30/04/2012,13.643119,"46,047,405.70","1,373","3,375,137.76",0.107792022,1.327523,0.3643119
01/05/2012,13.646026,"46,057,217.94","1,373","3,375,137.76",0.108096356,1.331189,0.3646026
02/05/2012,13.501238,"45,669,686.42","1,372","3,382,629.47",0.10191169,1.248679,0.3501238
03/05/2012,13.343053,"45,087,822.43","1,372","3,379,123.51",0.090157096,1.103484,0.3343053
04/05/2012,13.426572,"45,402,934.77","1,372","3,381,573.16",0.037992012,0.491432,0.3426572
05/05/2012,13.425309,"45,410,255.26","1,370","3,382,436.62",0.040644669,0.524355,0.3425309
06/05/2012,13.424046,"45,405,983.32","1,370","3,382,436.62",-0.009831066,-0.133283,0.3424046
07/05/2012,13.272542,"44,988,329.73","1,373","3,389,578.90",-0.020950523,-0.284017,0.3272542
08/05/2012,12.957488,"43,433,236.25","1,371","3,351,979.57",-0.044136199,-0.598301,0.2957488
09/05/2012,13.059398,"43,922,288.11","1,375","3,363,270.63",-0.032213366,-0.43469,0.3059398
10/05/2012,13.143601,"44,173,670.55","1,375","3,360,849.85",-0.000892109,-0.011736,0.3143601
11/05/2012,13.053384,"43,935,440.52","1,379","3,365,827.61",0.015825809,0.203362,0.3053384
12/05/2012,13.052126,"43,825,368.71","1,377","3,357,718.85",-0.012961374,-0.171395,0.3052126
13/05/2012,13.050868,"43,821,144.09","1,377","3,357,718.85",-0.028081584,-0.377078,0.3050868
14/05/2012,12.832563,"43,065,803.06","1,373","3,355,978.39",-0.044278243,-0.594528,0.2832563
15/05/2012,12.648829,"43,336,661.29","1,375","3,426,140.15",-0.057902011,-0.777406,0.2648829
16/05/2012,12.589072,"42,993,455.05","1,375","3,415,140.99",-0.065067624,-0.87615,0.2589072
17/05/2012,12.457554,"42,641,758.61","1,378","3,422,963.85",-0.072547088,-0.974453,0.2457554
18/05/2012,12.385554,"42,400,360.45","1,377","3,423,372.07",-0.08094873,-1.090902,0.2385554
19/05/2012,12.384405,"42,300,766.19","1,377","3,415,647.94",-0.079331809,-1.067135,0.2384405
20/05/2012,12.383255,"42,296,840.34","1,377","3,415,647.94",-0.071551238,-0.95432,0.2383255
21/05/2012,12.515118,"42,463,261.67","1,379","3,392,957.35",-0.061604784,-0.821606,0.2515118
22/05/2012,12.548019,"42,636,495.57","1,379","3,397,866.60",-0.059077868,-0.787855,0.2548019
23/05/2012,12.450042,"42,236,709.91","1,382","3,392,495.40",-0.049833145,-0.652964,0.2450042
24/05/2012,12.51031,"42,499,798.04","1,383","3,397,181.93",-0.056524117,-0.749499,0.251031
25/05/2012,12.502066,"42,459,711.60","1,382","3,396,215.65",-0.064974575,-0.868764,0.2502066
26/05/2012,12.500969,"42,461,185.34","1,383","3,396,631.58",-0.09079253,-1.248334,0.2500969
27/05/2012,12.499872,"42,457,459.63","1,383","3,396,631.58",-0.080095845,-1.088361,0.2499872
28/05/2012,12.510092,"42,716,910.27","1,382","3,414,596.05",-0.079287484,-1.077311,0.2510092
29/05/2012,12.610646,"43,069,905.13","1,382","3,415,360.75",-0.071830255,-0.975927,0.2610646
30/05/2012,12.544983,"42,926,542.17","1,383","3,421,809.49",-0.037151792,-0.484052,0.2544983
31/05/2012,12.610735,"43,255,742.44","1,385","3,430,073.08",-0.030264966,-0.393575,0.2610735
01/06/2012,12.447768,"42,765,685.21","1,386","3,435,610.62",0.015721372,0.192667,0.2447768
02/06/2012,12.446658,"42,794,433.36","1,388","3,438,226.84",-0.059822096,-0.791962,0.2446658
03/06/2012,12.445548,"42,790,616.24","1,388","3,438,226.84",-0.036228171,-0.467828,0.2445548
04/06/2012,12.358651,"42,602,109.35","1,385","3,447,148.74",-0.04289951,-0.553944,0.2358651
05/06/2012,12.383819,"42,691,024.16","1,386","3,447,322.95",-0.040892395,-0.527995,0.2383819
06/06/2012,12.603757,"43,451,892.45","1,385","3,447,534.86",0.120112223,1.35153,0.2603757
07/06/2012,12.702214,"43,802,500.44","1,387","3,448,414.72",0.05832804,0.700062,0.2702214
08/06/2012,12.71883,"43,808,661.35","1,386","3,444,394.02",0.024141444,0.299813,0.271883
09/06/2012,12.717691,"43,804,738.74","1,386","3,444,394.02",0.007296463,0.092122,0.2717691
10/06/2012,12.716552,"43,800,816.55","1,386","3,444,394.02",0.022101873,0.274982,0.2716552
11/06/2012,12.674181,"43,703,066.14","1,392","3,448,196.49",0.018754165,0.233318,0.2674181
12/06/2012,12.713458,"43,661,710.48","1,393","3,434,290.74",0.021969256,0.273301,0.2713458
13/06/2012,12.651439,"43,445,129.89","1,395","3,434,006.91",0.017910942,0.222612,0.2651439
14/06/2012,12.626859,"43,333,727.77","1,392","3,431,869.07",0.014388051,0.179099,0.2626859
15/06/2012,12.589065,"43,098,676.27","1,394","3,423,500.93",0.036825865,0.447137,0.2589065
16/06/2012,12.587849,"43,098,208.25","1,395","3,423,794.44",0.054935406,0.655508,0.2587849
17/06/2012,12.586633,"43,094,045.74","1,395","3,423,794.44",0.050723273,0.607615,0.2586633
18/06/2012,12.632583,"43,257,783.96","1,397","3,424,302.28",0.054619277,0.654248,0.2632583
19/06/2012,12.708974,"43,500,237.89","1,396","3,422,796.96",0.06105712,0.731321,0.2708974
20/06/2012,12.701044,"43,402,562.97","1,394","3,417,243.68",0.066872094,0.796108,0.2701044
21/06/2012,12.538912,"42,904,084.56","1,395","3,421,675.29",0.078941671,0.91742,0.2538912
22/06/2012,12.562691,"42,953,902.92","1,393","3,419,164.20",0.082671589,0.959273,0.2562691
23/06/2012,12.561503,"42,947,593.40","1,396","3,418,985.37",0.090193047,1.039229,0.2561503
24/06/2012,12.560314,"42,943,531.14","1,396","3,418,985.37",0.094004613,1.079271,0.2560314
25/06/2012,12.55863,"42,817,120.80","1,393","3,409,378.32",0.093924728,1.078288,0.255863
26/06/2012,12.523488,"42,653,368.47","1,390","3,405,869.68",0.090930378,1.043848,0.2523488
27/06/2012,12.493354,"42,551,442.77","1,392","3,405,926.38",0.091012566,1.042199,0.2493354
28/06/2012,12.483339,"42,517,236.37","1,395","3,405,918.67",0.103458514,1.170418,0.2483339
29/06/2012,12.540516,"42,711,978.54","1,395","3,405,918.67",0.10526775,1.194382,0.2540516
30/06/2012,12.539359,"42,710,637.15","1,397","3,406,126.02",0.104709236,1.188536,0.2539359
