Fecha,Valor Cuota,Patrimonio,Nº Partícipes,Nº de Cuotas,Tipo Cambio
29/06/2000,13.70812,"144,427,055.03","1,151","3,019,308.22",3.4895
30/06/2000,13.711116,"144,696,432.96","1,157","3,024,278.84",3.4895
01/07/2000,13.714113,"144,727,261.33","1,157","3,024,261.94",3.4895
02/07/2000,13.717105,"144,700,311.73","1,157","3,023,039.33",3.4895
03/07/2000,13.72002,"149,133,975.83","1,161","3,119,474.04",3.4845
04/07/2000,13.722955,"148,572,382.69","1,161","3,107,062.41",3.4845
05/07/2000,13.725806,"148,580,984.03","1,165","3,105,705.65",3.4855
06/07/2000,13.72875,"148,533,448.51","1,169","3,104,491.66",3.485
07/07/2000,13.731671,"149,441,140.24","1,170","3,125,938.16",3.4815
08/07/2000,13.734608,"149,737,610.43","1,171","3,131,469.77",3.4815
09/07/2000,13.73754,"149,769,024.20","1,171","3,131,458.27",3.4815
10/07/2000,13.740486,"150,078,891.60","1,174","3,138,165.82",3.4805
11/07/2000,13.743364,"150,117,258.10","1,176","3,140,115.07",3.4785
12/07/2000,13.746318,"151,095,059.43","1,181","3,156,259.91",3.4825
13/07/2000,13.749225,"150,767,651.95","1,180","3,151,016.64",3.48
14/07/2000,13.752098,"150,946,099.02","1,182","3,157,716.67",3.476
15/07/2000,13.755032,"150,932,185.31","1,183","3,156,752.15",3.476
16/07/2000,13.757968,"150,964,301.64","1,183","3,156,750.06",3.476
17/07/2000,13.760715,"151,068,734.51","1,185","3,156,033.41",3.4785
18/07/2000,13.763386,"151,185,563.86","1,183","3,156,500.08",3.48
19/07/2000,13.766165,"146,669,744.38","1,184","3,059,664.73",3.4822
20/07/2000,13.769005,"146,514,684.49","1,186","3,055,711.86",3.4823
21/07/2000,13.77185,"146,412,075.52","1,183","3,053,642.65",3.4815
22/07/2000,13.774699,"146,415,527.97","1,183","3,053,083.04",3.4815
23/07/2000,13.77755,"146,441,593.84","1,183","3,052,994.67",3.4815
24/07/2000,13.780408,"146,520,842.34","1,186","3,055,066.30",3.4803
25/07/2000,13.783262,"146,510,935.34","1,192","3,058,445.47",3.4755
26/07/2000,13.786118,"146,699,676.04","1,197","3,061,750.91",3.4755
27/07/2000,13.788981,"147,149,448.60","1,200","3,070,500.60",3.4755
28/07/2000,13.791827,"147,495,229.60","1,201","3,077,080.75",3.4755
29/07/2000,13.794674,"147,525,678.87","1,201","3,077,080.75",3.4755
30/07/2000,13.797522,"147,546,342.00","1,201","3,076,876.35",3.4755
31/07/2000,13.800379,"147,518,167.96","1,205","3,078,043.23",3.4728
01/08/2000,13.803268,"147,743,921.75","1,209","3,079,271.24",3.476
02/08/2000,13.806131,"147,941,574.14","1,209","3,077,881.20",3.4815
03/08/2000,13.808989,"148,004,397.70","1,213","3,079,435.40",3.4805
04/08/2000,13.811857,"148,675,513.03","1,219","3,088,763.13",3.485
05/08/2000,13.814717,"148,903,305.35","1,220","3,092,854.93",3.485
06/08/2000,13.817575,"148,185,321.18","1,220","3,077,305.27",3.485
07/08/2000,13.820425,"147,514,400.91","1,213","3,064,675.50",3.4828
08/08/2000,13.823289,"147,925,669.62","1,219","3,073,730.21",3.4815
09/08/2000,13.826144,"144,508,301.34","1,223","3,003,136.36",3.4803
10/08/2000,13.82903,"144,794,782.68","1,222","3,006,733.92",3.4823
11/08/2000,13.831915,"144,693,143.64","1,222","2,999,517.73",3.4875
12/08/2000,13.834808,"144,758,718.26","1,223","3,000,249.42",3.4875
13/08/2000,13.837703,"144,776,101.63","1,223","2,999,982.08",3.4875
14/08/2000,13.840603,"144,358,753.27","1,219","2,995,431.20",3.482
15/08/2000,13.843497,"144,242,647.05","1,221","2,998,424.17",3.475
16/08/2000,13.846263,"144,231,363.22","1,217","2,998,453.40",3.474
17/08/2000,13.849475,"144,355,921.75","1,225","3,005,277.96",3.4683
18/08/2000,13.852376,"146,396,816.71","1,239","3,043,442.54",3.4725
19/08/2000,13.855231,"146,470,088.00","1,242","3,044,338.25",3.4725
20/08/2000,13.858087,"146,499,234.05","1,242","3,044,316.60",3.4725
21/08/2000,13.860926,"146,882,456.45","1,249","3,047,267.32",3.4775
22/08/2000,13.863806,"147,471,137.33","1,258","3,061,661.99",3.4743
23/08/2000,13.866684,"148,254,892.43","1,266","3,075,347.38",3.4765
24/08/2000,13.869535,"148,762,397.86","1,269","3,084,264.75",3.4776
25/08/2000,13.872446,"149,330,096.60","1,282","3,099,484.97",3.473
26/08/2000,13.875341,"149,323,193.37","1,283","3,098,694.92",3.473
27/08/2000,13.878239,"149,351,849.28","1,283","3,098,642.49",3.473
28/08/2000,13.881102,"151,100,121.87","1,300","3,133,365.39",3.474
29/08/2000,13.883991,"151,372,104.99","1,311","3,137,900.73",3.4745
30/08/2000,13.886881,"151,402,434.77","1,311","3,137,876.42",3.4745
31/08/2000,13.889766,"151,680,852.68","1,318","3,146,797.52",3.4703
01/09/2000,13.892728,"152,801,445.02","1,328","3,168,913.21",3.4708
02/09/2000,13.895601,"153,079,425.39","1,334","3,174,021.68",3.4708
03/09/2000,13.89847,"153,109,989.85","1,334","3,174,000.09",3.4708
04/09/2000,13.901355,"153,684,245.98","1,348","3,183,867.45",3.4723
05/09/2000,13.90423,"154,085,309.31","1,353","3,190,413.54",3.4735
06/09/2000,13.907106,"154,341,944.96","1,362","3,196,723.17",3.4717
07/09/2000,13.910048,"154,953,853.99","1,371","3,207,516.94",3.473
08/09/2000,13.912909,"155,707,633.64","1,379","3,221,251.65",3.4743
09/09/2000,13.915756,"155,802,208.54","1,381","3,222,548.60",3.4743
10/09/2000,13.918604,"155,822,223.83","1,381","3,222,303.18",3.4743
11/09/2000,13.921465,"151,074,000.43","1,388","3,126,170.47",3.4713
12/09/2000,13.924359,"151,878,257.42","1,397","3,141,254.81",3.4723
13/09/2000,13.92725,"152,653,402.16","1,405","3,157,177.02",3.4717
14/09/2000,13.930159,"153,920,009.99","1,414","3,183,900.35",3.4704
15/09/2000,13.933045,"154,645,800.17","1,422","3,194,385.03",3.4746
16/09/2000,13.935919,"154,603,730.32","1,425","3,192,857.55",3.4746
17/09/2000,13.938636,"154,450,543.98","1,424","3,189,072.26",3.4746
18/09/2000,13.941506,"154,400,796.50","1,427","3,169,691.05",3.494
19/09/2000,13.944364,"155,146,365.14","1,433","3,174,350.45",3.505
20/09/2000,13.947243,"155,158,471.94","1,435","3,172,132.75",3.507
21/09/2000,13.950124,"154,617,341.86","1,440","3,180,367.86",3.485
22/09/2000,13.952999,"155,204,694.63","1,445","3,183,569.86",3.494
23/09/2000,13.955874,"155,297,051.73","1,447","3,184,808.18",3.494
24/09/2000,13.958748,"155,328,274.72","1,447","3,184,792.57",3.494
25/09/2000,13.961625,"149,238,744.21","1,451","3,064,127.88",3.4885
26/09/2000,13.964549,"149,590,071.39","1,453","3,065,162.59",3.4948
27/09/2000,13.96747,"150,016,268.35","1,457","3,066,058.66",3.503
28/09/2000,13.970392,"147,899,558.54","1,459","3,005,434.54",3.5225
29/09/2000,13.973343,"146,685,193.97","1,465","2,993,726.57",3.5065
30/09/2000,13.976362,"146,615,307.99","1,468","2,991,653.70",3.5065
01/10/2000,13.979325,"146,643,214.96","1,468","2,991,589.02",3.5065
02/10/2000,13.982276,"145,747,767.95","1,473","2,985,465.01",3.4915
03/10/2000,13.985222,"146,055,941.53","1,478","2,990,719.06",3.492
04/10/2000,13.988184,"146,976,629.83","1,485","2,995,637.61",3.5075
05/10/2000,13.991148,"147,034,418.10","1,493","3,003,888.38",3.4985
06/10/2000,13.994106,"147,547,937.22","1,500","3,009,011.79",3.504
07/10/2000,13.997059,"147,580,214.39","1,500","3,009,034.96",3.504
08/10/2000,14.000014,"147,604,305.31","1,500","3,008,890.98",3.504
09/10/2000,14.002972,"147,705,168.58","1,508","3,015,905.60",3.4975
10/10/2000,14.005987,"148,083,582.89","1,515","3,020,822.08",3.5
11/10/2000,14.008953,"148,794,949.29","1,522","3,037,294.38",3.497
12/10/2000,14.011874,"149,084,454.28","1,524","3,046,053.60",3.493
13/10/2000,14.014817,"149,335,621.12","1,528","3,053,604.50",3.4895
14/10/2000,14.017753,"149,464,048.07","1,530","3,055,590.43",3.4895
15/10/2000,14.020688,"149,486,441.34","1,530","3,055,408.53",3.4895
16/10/2000,14.023558,"149,948,594.20","1,534","3,066,160.33",3.4873
17/10/2000,14.026483,"150,223,752.29","1,539","3,064,818.63",3.4945
18/10/2000,14.029175,"150,011,726.55","1,540","3,061,482.63",3.4927
19/10/2000,14.031935,"150,100,111.05","1,542","3,063,736.50",3.4915
20/10/2000,14.034786,"150,467,296.73","1,546","3,067,532.39",3.495
21/10/2000,14.037762,"151,014,944.20","1,545","3,078,044.43",3.495
22/10/2000,14.040731,"151,040,500.24","1,545","3,077,914.21",3.495
23/10/2000,14.043654,"151,501,635.42","1,546","3,071,027.93",3.5128
24/10/2000,14.046648,"151,389,270.71","1,547","3,070,981.24",3.5095
25/10/2000,14.049437,"137,688,528.04","1,552","2,791,707.14",3.5105
26/10/2000,14.052363,"138,028,233.55","1,560","2,795,623.01",3.5135
27/10/2000,14.055241,"138,594,286.54","1,563","2,803,321.58",3.5175
28/10/2000,14.058111,"138,577,912.93","1,563","2,802,418.25",3.5175
29/10/2000,14.060982,"138,605,067.28","1,563","2,802,395.01",3.5175
30/10/2000,14.063688,"138,415,253.38","1,565","2,796,985.14",3.5188
31/10/2000,14.066436,"138,405,035.70","1,569","2,804,840.81",3.508
01/11/2000,14.069398,"138,418,637.63","1,569","2,804,526.09",3.508
02/11/2000,14.072268,"137,937,835.48","1,567","2,797,563.75",3.5038
03/11/2000,14.075144,"138,728,640.37","1,573","2,806,859.10",3.5115
04/11/2000,14.078006,"139,075,403.90","1,577","2,813,303.06",3.5115
05/11/2000,14.080864,"139,102,953.42","1,577","2,813,289.23",3.5115
06/11/2000,14.083735,"138,683,082.87","1,574","2,799,044.59",3.518
07/11/2000,14.086606,"138,907,084.92","1,582","2,799,174.94",3.5228
08/11/2000,14.089488,"138,373,805.54","1,581","2,782,171.87",3.53
09/11/2000,14.092381,"138,075,170.87","1,589","2,774,418.71",3.5315
10/11/2000,14.095285,"138,412,124.14","1,592","2,780,616.19",3.5315
11/11/2000,14.098001,"138,540,788.06","1,597","2,782,664.92",3.5315
12/11/2000,14.100714,"138,343,815.12","1,596","2,778,173.85",3.5315
13/11/2000,14.103433,"138,999,119.53","1,601","2,784,487.61",3.5395
14/11/2000,14.106083,"138,489,528.46","1,605","2,782,168.74",3.5288
15/11/2000,14.108734,"138,746,623.18","1,612","2,789,814.10",3.525
16/11/2000,14.111385,"139,285,756.71","1,614","2,793,392.51",3.5335
17/11/2000,14.114069,"139,427,770.00","1,618","2,792,547.71",3.5375
18/11/2000,14.116738,"139,520,712.70","1,622","2,793,880.91",3.5375
19/11/2000,14.119407,"139,544,086.76","1,622","2,793,820.80",3.5375
20/11/2000,14.122099,"138,847,285.82","1,623","2,770,099.90",3.5493
21/11/2000,14.124798,"137,983,367.34","1,624","2,756,687.53",3.5437
22/11/2000,14.12751,"137,480,704.07","1,627","2,752,331.39",3.5357
23/11/2000,14.13024,"137,567,632.84","1,633","2,759,940.39",3.5275
24/11/2000,14.132812,"137,503,422.81","1,634","2,758,541.24",3.527
25/11/2000,14.135514,"137,541,194.57","1,635","2,758,771.50",3.527
26/11/2000,14.138217,"137,544,433.93","1,634","2,758,309.06",3.527
27/11/2000,14.140946,"138,703,035.64","1,636","2,778,249.80",3.5305
28/11/2000,14.14366,"138,619,227.29","1,639","2,774,466.58",3.5325
29/11/2000,14.14638,"139,133,948.09","1,643","2,785,810.51",3.5305
30/11/2000,14.149048,"139,346,106.78","1,643","2,791,113.60",3.5285
01/12/2000,14.151887,"139,472,438.20","1,648","2,796,253.50",3.5245
02/12/2000,14.15463,"139,525,300.96","1,649","2,796,771.06",3.5245
03/12/2000,14.157392,"138,846,619.16","1,649","2,782,624.06",3.5245
04/12/2000,14.159453,"138,793,945.91","1,642","2,781,163.50",3.5245
05/12/2000,14.162205,"137,777,835.14","1,637","2,758,544.31",3.5267
06/12/2000,14.164411,"137,456,550.96","1,631","2,753,244.38",3.5247
07/12/2000,14.166904,"136,985,894.97","1,628","2,744,268.73",3.5235
08/12/2000,14.169211,"137,048,731.45","1,628","2,745,080.48",3.5235
09/12/2000,14.171883,"137,222,218.13","1,630","2,748,037.17",3.5235
10/12/2000,14.17437,"137,239,253.68","1,630","2,747,896.05",3.5235
11/12/2000,14.176866,"137,500,075.70","1,626","2,751,852.77",3.5245
12/12/2000,14.179329,"137,241,224.40","1,620","2,745,961.39",3.5248
13/12/2000,14.181765,"135,569,236.47","1,616","2,714,043.80",3.5222
14/12/2000,14.184238,"132,918,292.60","1,612","2,672,040.16",3.507
15/12/2000,14.186736,"132,689,691.56","1,611","2,671,545.66",3.501
16/12/2000,14.189233,"132,743,629.36","1,612","2,672,161.16",3.501
17/12/2000,14.191731,"132,766,026.89","1,612","2,672,141.72",3.501
18/12/2000,14.19423,"132,153,556.50","1,608","2,658,207.38",3.5025
19/12/2000,14.196735,"132,370,080.28","1,606","2,656,404.66",3.51
20/12/2000,14.19924,"132,239,727.79","1,607","2,653,320.60",3.51
21/12/2000,14.201744,"132,278,743.15","1,605","2,651,369.44",3.513
22/12/2000,14.204251,"132,173,394.95","1,604","2,650,299.10",3.511
23/12/2000,14.206758,"132,199,570.30","1,605","2,650,356.10",3.511
24/12/2000,14.209266,"132,219,865.70","1,605","2,650,295.11",3.511
25/12/2000,14.211775,"132,241,814.66","1,605","2,650,267.18",3.511
26/12/2000,14.214297,"132,696,044.40","1,603","2,649,089.87",3.524
27/12/2000,14.216785,"132,847,661.03","1,603","2,638,922.23",3.541
28/12/2000,14.219293,"132,140,355.11","1,602","2,633,855.59",3.5283
29/12/2000,14.221803,"132,179,603.70","1,601","2,635,143.89",3.527
30/12/2000,14.224312,"132,259,090.81","1,602","2,636,263.50",3.527
31/12/2000,14.226809,"132,281,827.40","1,602","2,636,253.78",3.527
01/01/2001,14.229308,"132,303,054.87","1,602","2,636,213.88",3.527
02/01/2001,14.23182,"131,545,002.54","1,601","2,624,888.34",3.5213
03/01/2001,14.234328,"131,305,625.39","1,600","2,622,256.48",3.5178
04/01/2001,14.236855,"131,358,532.40","1,600","2,623,444.00",3.517
05/01/2001,14.239356,"131,281,886.66","1,603","2,623,690.86",3.514
06/01/2001,14.241858,"131,284,760.27","1,602","2,623,287.25",3.514
07/01/2001,14.244393,"131,306,725.95","1,602","2,623,259.17",3.514
08/01/2001,14.246707,"131,031,111.31","1,602","2,615,095.18",3.517
09/01/2001,14.249245,"130,580,092.79","1,604","2,605,629.77",3.517
10/01/2001,14.251737,"130,276,342.19","1,601","2,598,744.50",3.5175
11/01/2001,14.254249,"129,940,905.73","1,601","2,591,596.43",3.5175
12/01/2001,14.256857,"135,224,210.57","1,602","2,693,412.85",3.5215
13/01/2001,14.259336,"135,675,987.91","1,604","2,701,941.58",3.5215
14/01/2001,14.261812,"135,646,728.79","1,604","2,700,889.82",3.5215
15/01/2001,14.2643,"135,426,289.42","1,604","2,696,796.14",3.5205
16/01/2001,14.266843,"135,157,328.97","1,603","2,692,490.15",3.5185
17/01/2001,14.269338,"135,273,582.06","1,602","2,694,105.10",3.5188
18/01/2001,14.271831,"135,509,998.65","1,600","2,697,805.42",3.5195
19/01/2001,14.27431,"135,805,772.96","1,601","2,701,152.09",3.5222
20/01/2001,14.276785,"135,794,436.54","1,600","2,700,458.37",3.5222
21/01/2001,14.279261,"135,717,577.53","1,600","2,698,461.87",3.5222
22/01/2001,14.281725,"135,591,292.10","1,600","2,694,262.05",3.5238
23/01/2001,14.284196,"134,970,439.89","1,598","2,678,648.85",3.5275
24/01/2001,14.286673,"134,573,166.27","1,600","2,669,923.06",3.528
25/01/2001,14.28915,"134,417,664.85","1,598","2,666,904.79",3.5273
26/01/2001,14.291665,"134,610,222.22","1,598","2,664,966.39",3.5343
27/01/2001,14.294186,"134,461,147.39","1,600","2,661,545.66",3.5343
28/01/2001,14.296712,"134,281,765.29","1,599","2,657,525.37",3.5343
29/01/2001,14.299235,"132,624,169.18","1,586","2,622,253.97",3.537
30/01/2001,14.301771,"130,402,777.79","1,570","2,578,969.01",3.5355
31/01/2001,14.304326,"129,363,849.55","1,565","2,559,413.30",3.5335
01/02/2001,14.306909,"128,772,432.82","1,564","2,550,283.78",3.5293
02/02/2001,14.309529,"135,664,825.39","1,562","2,685,379.67",3.5305
03/02/2001,14.312043,"135,718,336.31","1,561","2,685,966.99",3.5305
04/02/2001,14.314557,"135,730,391.87","1,561","2,685,733.84",3.5305
05/02/2001,14.31707,"135,785,646.56","1,560","2,688,640.24",3.5275
06/02/2001,14.319578,"135,810,708.10","1,559","2,686,152.65",3.5308
07/02/2001,14.322095,"135,410,076.02","1,558","2,676,848.24",3.532
08/02/2001,14.324656,"135,364,593.80","1,557","2,676,759.05",3.5303
09/02/2001,14.3272,"135,283,437.19","1,555","2,674,148.91",3.531
10/02/2001,14.329747,"135,526,961.56","1,555","2,678,486.59",3.531
11/02/2001,14.332293,"135,545,781.31","1,555","2,678,382.52",3.531
12/02/2001,14.334837,"135,338,323.62","1,554","2,674,187.29",3.5305
13/02/2001,14.337381,"135,492,407.69","1,555","2,676,377.77",3.531
14/02/2001,14.339932,"134,713,720.71","1,553","2,662,558.93",3.5283
15/02/2001,14.342486,"134,744,145.48","1,554","2,663,667.51",3.527
16/02/2001,14.345039,"134,675,315.43","1,557","2,664,855.26",3.523
17/02/2001,14.347593,"134,763,062.98","1,555","2,666,116.94",3.523
18/02/2001,14.350145,"134,786,925.87","1,555","2,666,114.70",3.523
19/02/2001,14.352697,"134,890,165.02","1,556","2,665,790.66",3.5255
20/02/2001,14.35525,"134,993,096.41","1,557","2,667,880.11",3.5248
21/02/2001,14.357799,"135,192,782.02","1,559","2,669,080.57",3.5278
22/02/2001,14.360338,"135,592,471.40","1,559","2,673,088.38",3.5323
23/02/2001,14.362879,"135,319,991.36","1,556","2,670,874.30",3.5275
24/02/2001,14.365423,"135,333,376.06","1,558","2,670,665.46",3.5275
25/02/2001,14.367967,"135,245,884.16","1,558","2,668,466.17",3.5275
26/02/2001,14.370513,"135,056,699.08","1,558","2,664,261.44",3.5275
27/02/2001,14.373061,"134,859,557.32","1,557","2,661,938.22",3.5248
28/02/2001,14.375611,"134,804,886.81","1,558","2,660,387.16",3.5248
01/03/2001,14.378173,"134,881,321.95","1,573","2,667,323.72",3.517
02/03/2001,14.380708,"135,167,990.45","1,583","2,672,141.64",3.5175
03/03/2001,14.38324,"135,230,151.00","1,589","2,672,899.98",3.5175
04/03/2001,14.385771,"135,246,775.65","1,589","2,672,758.22",3.5175
05/03/2001,14.388319,"135,911,570.89","1,598","2,687,330.21",3.515
06/03/2001,14.390864,"136,023,205.13","1,602","2,688,832.52",3.5153
07/03/2001,14.393353,"137,686,645.11","1,611","2,720,856.75",3.5158
08/03/2001,14.395891,"138,691,145.85","1,624","2,739,444.51",3.5168
09/03/2001,14.398417,"139,317,618.30","1,637","2,751,570.65",3.5165
10/03/2001,14.400932,"139,505,862.85","1,643","2,754,807.31",3.5165
11/03/2001,14.403445,"139,524,524.40","1,643","2,754,695.28",3.5165
12/03/2001,14.405927,"139,734,297.04","1,653","2,757,342.08",3.5178
13/03/2001,14.408509,"140,620,062.69","1,669","2,774,323.47",3.5178
14/03/2001,14.411034,"140,716,249.56","1,678","2,775,419.11",3.5182
15/03/2001,14.413576,"141,093,550.20","1,688","2,781,895.62",3.5188
16/03/2001,14.416112,"141,369,827.52","1,702","2,785,348.70",3.5207
17/03/2001,14.418655,"141,580,455.89","1,711","2,789,006.60",3.5207
18/03/2001,14.421194,"141,517,334.09","1,709","2,787,272.22",3.5207
19/03/2001,14.423745,"142,258,147.76","1,719","2,800,333.49",3.522
20/03/2001,14.426284,"142,578,709.68","1,726","2,804,955.26",3.5235
21/03/2001,14.428815,"142,642,734.46","1,735","2,806,359.66",3.5227
22/03/2001,14.431345,"142,690,732.12","1,744","2,805,537.56",3.5243
23/03/2001,14.433874,"143,156,502.89","1,757","2,814,441.79",3.524
24/03/2001,14.436402,"143,832,078.26","1,762","2,827,228.28",3.524
25/03/2001,14.438923,"143,856,075.74","1,762","2,827,206.26",3.524
26/03/2001,14.441431,"143,193,048.51","1,770","2,816,244.46",3.5208
27/03/2001,14.443938,"143,684,360.65","1,788","2,826,058.94",3.52
28/03/2001,14.446418,"143,864,507.69","1,794","2,828,875.32",3.5203
29/03/2001,14.448935,"144,158,997.83","1,808","2,834,172.26",3.5203
30/03/2001,14.451425,"144,728,120.51","1,819","2,840,433.16",3.5258
31/03/2001,14.453904,"144,736,090.92","1,823","2,840,102.42",3.5258
01/04/2001,14.456384,"144,760,739.72","1,823","2,840,098.82",3.5258
02/04/2001,14.45884,"144,683,777.63","1,835","2,840,362.30",3.523
03/04/2001,14.461297,"145,139,191.93","1,844","2,846,960.01",3.5253
04/04/2001,14.463794,"145,419,958.70","1,851","2,851,570.60",3.5258
05/04/2001,14.466235,"146,162,155.92","1,863","2,864,016.27",3.5278
06/04/2001,14.468655,"146,741,213.30","1,877","2,872,032.27",3.5313
07/04/2001,14.471071,"146,791,726.82","1,880","2,872,541.26",3.5313
08/04/2001,14.473488,"146,815,589.11","1,880","2,872,528.63",3.5313
09/04/2001,14.475916,"148,262,305.83","1,892","2,887,265.94",3.5473
10/04/2001,14.478336,"148,035,296.54","1,906","2,883,013.49",3.5465
11/04/2001,14.480761,"148,167,820.28","1,921","2,890,000.49",3.5405
12/04/2001,14.483176,"148,192,531.55","1,921","2,890,000.49",3.5405
13/04/2001,14.485592,"148,217,123.85","1,921","2,889,997.92",3.5405
14/04/2001,14.488009,"148,241,853.86","1,921","2,889,997.92",3.5405
15/04/2001,14.490427,"148,264,160.51","1,921","2,889,950.56",3.5405
16/04/2001,14.492858,"148,955,765.37","1,933","2,893,545.48",3.552
17/04/2001,14.495303,"150,041,181.86","1,944","2,903,512.09",3.565
18/04/2001,14.497754,"150,942,512.64","1,948","2,913,106.16",3.574
19/04/2001,14.50019,"151,221,703.05","1,957","2,918,004.06",3.574
20/04/2001,14.502706,"156,608,453.54","1,967","3,024,385.36",3.5705
21/04/2001,14.505124,"156,855,853.12","1,972","3,028,658.11",3.5705
22/04/2001,14.507538,"156,881,321.94","1,972","3,028,645.78",3.5705
23/04/2001,14.50997,"157,712,672.52","1,978","3,028,915.37",3.5885
24/04/2001,14.512404,"158,423,830.11","1,985","3,036,140.39",3.5955
25/04/2001,14.514831,"158,406,438.84","1,994","3,038,680.15",3.5915
26/04/2001,14.517254,"158,519,826.78","2,003","3,038,824.52",3.5933
27/04/2001,14.519692,"161,071,073.33","2,018","3,089,793.28",3.5903
28/04/2001,14.52208,"161,151,637.25","2,024","3,090,830.29",3.5903
29/04/2001,14.524468,"161,176,700.45","2,024","3,090,802.75",3.5903
30/04/2001,14.526864,"161,026,985.45","2,029","3,093,281.03",3.5835
01/05/2001,14.529246,"161,044,406.22","2,030","3,093,108.60",3.5835
02/05/2001,14.531646,"162,472,959.56","2,039","3,113,947.96",3.5905
03/05/2001,14.534031,"163,150,283.49","2,049","3,116,002.34",3.6025
04/05/2001,14.536414,"163,344,566.14","2,058","3,119,201.33",3.6025
05/05/2001,14.538796,"163,452,649.44","2,064","3,120,753.94",3.6025
06/05/2001,14.541178,"163,474,042.94","2,064","3,120,651.23",3.6025
07/05/2001,14.543559,"163,554,180.18","2,068","3,127,312.48",3.596
08/05/2001,14.54594,"164,608,370.72","2,078","3,135,444.83",3.6092
09/05/2001,14.54832,"164,657,757.45","2,077","3,136,654.79",3.6083
10/05/2001,14.550707,"165,269,989.29","2,094","3,148,935.47",3.607
11/05/2001,14.553086,"165,274,458.39","2,107","3,158,576.27",3.5955
12/05/2001,14.555457,"164,994,761.28","2,109","3,152,717.26",3.5955
13/05/2001,14.557835,"164,988,408.93","2,108","3,152,080.92",3.5955
14/05/2001,14.560221,"165,574,730.17","2,117","3,161,884.60",3.5965
15/05/2001,14.562611,"165,778,200.03","2,129","3,165,250.60",3.5965
16/05/2001,14.564995,"166,383,927.16","2,135","3,175,854.45",3.597
17/05/2001,14.567372,"167,012,699.11","2,145","3,184,237.52",3.6005
18/05/2001,14.569782,"171,129,809.22","2,167","3,262,194.02",3.6005
19/05/2001,14.57212,"171,159,415.39","2,169","3,262,234.89",3.6005
20/05/2001,14.574459,"171,161,479.09","2,168","3,261,750.77",3.6005
21/05/2001,14.57679,"170,910,473.26","2,175","3,264,152.52",3.592
22/05/2001,14.57925,"177,000,238.20","2,187","3,386,487.70",3.585
23/05/2001,14.581601,"177,181,253.95","2,200","3,385,627.00",3.589
24/05/2001,14.583959,"177,591,132.55","2,216","3,391,965.28",3.59
25/05/2001,14.586294,"178,467,093.49","2,239","3,405,454.21",3.5925
26/05/2001,14.588659,"178,609,357.69","2,247","3,407,616.63",3.5925
27/05/2001,14.591022,"178,626,184.22","2,247","3,407,385.80",3.5925
28/05/2001,14.593459,"187,174,390.53","2,259","3,549,611.12",3.613
29/05/2001,14.595781,"187,513,958.94","2,269","3,554,993.74",3.6135
30/05/2001,14.5981,"188,962,966.00","2,284","3,572,827.35",3.623
31/05/2001,14.6004,"189,714,884.44","2,303","3,578,577.25",3.631
01/06/2001,14.602703,"190,147,858.62","2,308","3,584,204.51",3.633
02/06/2001,14.605002,"190,176,724.53","2,310","3,584,184.46",3.633
03/06/2001,14.6073,"190,203,336.65","2,310","3,584,122.05",3.633
04/06/2001,14.609604,"185,751,861.87","2,313","3,576,474.46",3.555
05/06/2001,14.611888,"186,214,368.38","2,319","3,584,516.57",3.5553
06/06/2001,14.614209,"190,221,578.02","2,343","3,663,544.56",3.5529
07/06/2001,14.616473,"190,616,772.50","2,350","3,700,164.32",3.5245
08/06/2001,14.618761,"192,716,918.30","2,362","3,752,589.97",3.513
09/06/2001,14.621009,"193,340,825.39","2,374","3,764,159.98",3.513
10/06/2001,14.623256,"193,361,880.66","2,374","3,763,991.50",3.513
11/06/2001,14.625509,"193,903,098.96","2,379","3,764,301.47",3.522
12/06/2001,14.627816,"199,951,899.83","2,397","3,886,081.74",3.5175
13/06/2001,14.630033,"200,847,187.16","2,421","3,910,895.45",3.5103
14/06/2001,14.632268,"201,600,800.51","2,435","3,922,511.84",3.5125
15/06/2001,14.634524,"205,842,205.56","2,454","4,001,001.64",3.5155
16/06/2001,14.636725,"206,055,093.01","2,460","4,004,537.17",3.5155
17/06/2001,14.638925,"206,061,603.20","2,460","4,004,062.02",3.5155
18/06/2001,14.641374,"206,938,245.92","2,471","4,019,280.47",3.5165
19/06/2001,14.643647,"210,225,911.60","2,488","4,080,181.20",3.5185
20/06/2001,14.645976,"212,545,906.02","2,502","4,123,380.81",3.5195
21/06/2001,14.648292,"214,180,025.42","2,509","4,155,252.39",3.5188
22/06/2001,14.650585,"213,904,431.41","2,509","4,145,486.01",3.522
23/06/2001,14.652888,"213,863,607.75","2,512","4,144,043.60",3.522
24/06/2001,14.655192,"213,766,368.38","2,512","4,141,508.22",3.522
25/06/2001,14.657478,"213,937,099.03","2,517","4,144,757.70",3.5215
26/06/2001,14.659787,"214,237,010.99","2,529","4,149,325.40",3.522
27/06/2001,14.662329,"214,708,308.59","2,544","4,166,012.31",3.515
28/06/2001,14.664665,"215,246,369.20","2,548","4,179,354.18",3.512
29/06/2001,14.666991,"215,277,873.82","2,548","4,179,303.08",3.512
30/06/2001,14.669313,"215,357,268.43","2,546","4,180,182.63",3.512
01/07/2001,14.671635,"215,375,829.19","2,546","4,179,881.31",3.512
02/07/2001,14.67398,"215,324,122.13","2,551","4,177,615.16",3.5125
03/07/2001,14.676304,"215,618,560.07","2,559","4,182,665.25",3.5125
