Fecha,Valor Cuota,Patrimonio,Nº Partícipes,Nº de Cuotas,Rentabilidad.Anual,Rentabilidad.B,Rentabilidad.Acumulada
01/07/2013,105.487143,"10,664,080.65",263,"36,363.31",-0.170439774,-21.673176,0.05589326
02/07/2013,104.617866,"10,603,973.37",263,"36,363.31",-0.177196625,-22.53021,0.04719207
03/07/2013,104.304726,"10,566,520.81",263,"36,367.15",-0.192644631,-24.888353,0.044057636
04/07/2013,103.926692,"10,511,594.43",263,"36,367.15",-0.202883125,-26.451544,0.040273634
05/07/2013,102.807417,"10,439,886.98",263,"36,367.15",-0.209561924,-27.25643,0.029070042
06/07/2013,102.797259,"10,438,855.45",263,"36,367.15",-0.207569609,-26.926765,0.028968364
07/07/2013,102.787102,"10,437,824.06",263,"36,367.15",-0.200834337,-25.830914,0.028866695
08/07/2013,102.045929,"10,311,250.52",263,"36,372.05",-0.206519103,-26.559472,0.021447786
09/07/2013,100.797663,"10,157,256.02",263,"36,372.05",-0.216148391,-27.795124,0.008953034
10/07/2013,98.840303,"9,879,814.43",261,"35,930.03",-0.229533486,-29.446003,-0.010639526
11/07/2013,100.405457,"10,007,402.45",261,"35,930.03",-0.208299315,-26.417039,0.005027175
12/07/2013,100.257857,"9,978,642.33",261,"35,930.03",-0.206844653,-26.145952,0.003549745
13/07/2013,100.247945,"9,977,655.71",261,"35,930.03",-0.201915504,-25.362746,0.003450529
14/07/2013,100.238033,"9,976,669.20",261,"35,930.03",-0.210931737,-26.795378,0.003351313
15/07/2013,100.454953,"9,952,561.49",261,"35,830.48",-0.20914664,-26.566007,0.005522614
16/07/2013,100.781548,"9,969,391.35",261,"35,830.48",-0.206497681,-26.226963,0.008791728
17/07/2013,101.69913,"10,040,481.98",261,"35,830.48",-0.195891853,-24.775313,0.017976437
18/07/2013,102.272326,"10,155,526.40",261,"35,880.35",-0.192847355,-24.435214,0.023713949
19/07/2013,101.470128,"10,077,689.51",261,"35,880.35",-0.201565047,-25.616152,0.015684198
20/07/2013,101.460086,"10,076,692.14",261,"35,880.35",-0.200611811,-25.462087,0.015583681
21/07/2013,101.450044,"10,075,694.84",261,"35,880.35",-0.190672628,-23.901016,0.015483164
22/07/2013,102.454997,"10,182,035.98",260,"35,869.69",-0.182575434,-22.883782,0.025542428
23/07/2013,102.588979,"10,225,157.75",260,"35,869.69",-0.181426283,-22.737521,0.026883546
24/07/2013,101.061318,"10,055,192.46",260,"35,741.05",-0.179673363,-22.135118,0.011592138
25/07/2013,100.479404,"9,997,844.49",259,"35,722.49",-0.1779134,-21.745437,0.005767361
26/07/2013,100.995527,"10,047,066.25",259,"35,726.45",-0.170673133,-20.784595,0.010933591
27/07/2013,100.985537,"10,046,072.42",259,"35,726.45",-0.177332072,-21.768169,0.010833594
28/07/2013,100.975548,"10,045,078.68",259,"35,726.45",-0.184472894,-22.840751,0.010733607
29/07/2013,100.869375,"10,034,516.56",259,"35,726.45",-0.185250579,-22.934794,0.009670849
30/07/2013,99.970796,"9,942,232.16",258,"35,716.06",-0.192429536,-23.821245,0.000676355
31/07/2013,100.267858,"9,993,251.40",257,"35,676.38",-0.185702588,-22.866339,0.003649852
01/08/2013,101.197532,"10,094,211.28",257,"35,676.38",-0.169194054,-20.608929,0.012955598
02/08/2013,101.134932,"10,058,741.31",257,"35,676.38",-0.161650622,-19.500849,0.012328991
03/08/2013,101.215374,"10,066,742.00",257,"35,676.38",-0.154271335,-18.462932,0.01313419
04/08/2013,101.20535,"10,065,745.02",257,"35,676.38",-0.168803483,-20.553281,0.013033853
05/08/2013,100.627189,"10,022,242.97",257,"35,676.38",-0.173470884,-21.119507,0.007246643
06/08/2013,99.986634,"9,978,784.97",256,"35,696.82",-0.178651748,-21.748128,0.000834888
07/08/2013,99.958462,"9,989,175.71",256,"35,696.82",-0.180611088,-22.033013,0.000552895
08/08/2013,101.223887,"10,089,978.85",256,"35,696.82",-0.168679342,-20.53886,0.013219403
09/08/2013,102.822291,"10,248,206.24",256,"35,696.82",-0.151863611,-18.410912,0.029218926
10/08/2013,102.812102,"10,247,190.71",256,"35,696.82",-0.149586905,-18.084557,0.029116938
11/08/2013,102.801913,"10,246,175.25",256,"35,696.82",-0.151423027,-18.344331,0.029014949
12/08/2013,106.266931,"10,607,842.06",256,"35,696.82",-0.123098104,-14.917584,0.063698694
13/08/2013,106.66762,"10,650,886.08",256,"35,696.82",-0.119705565,-14.505042,0.067709465
14/08/2013,107.108728,"10,708,369.48",255,"35,744.23",-0.108954815,-13.096992,0.072124818
15/08/2013,106.726097,"10,675,074.69",255,"35,744.23",-0.110504071,-13.258822,0.068294802
16/08/2013,106.551199,"10,654,355.28",255,"35,742.36",-0.110870876,-13.286512,0.066544127
17/08/2013,106.54067,"10,653,302.39",255,"35,742.36",-0.120581573,-14.608338,0.066438735
18/08/2013,106.530142,"10,652,249.63",255,"35,742.36",-0.121382384,-14.717304,0.066333353
19/08/2013,105.852838,"10,585,280.88",255,"35,742.36",-0.12688277,-15.382701,0.059553753
20/08/2013,106.054532,"10,690,040.35",255,"35,756.50",-0.125133199,-15.169101,0.061572646
21/08/2013,105.436049,"10,630,795.70",255,"35,770.73",-0.128516649,-15.548533,0.055381825
22/08/2013,106.108431,"10,659,875.07",255,"35,770.73",-0.126323624,-15.342067,0.062112158
23/08/2013,106.510043,"10,713,175.68",255,"35,770.73",-0.11888782,-14.371322,0.066132169
24/08/2013,106.499505,"10,712,112.92",255,"35,770.73",-0.115253784,-13.873437,0.066026687
25/08/2013,106.488968,"10,711,050.25",255,"35,770.73",-0.117001085,-14.110238,0.065921215
26/08/2013,106.708557,"10,855,922.47",256,"36,179.92",-0.115093473,-13.87882,0.068119232
27/08/2013,104.37863,"10,621,154.79",256,"36,179.92",-0.134330038,-16.196918,0.044797392
28/08/2013,103.900925,"10,611,439.29",257,"36,360.86",-0.138381299,-16.687132,0.040015715
29/08/2013,104.359761,"10,651,472.96",257,"36,360.86",-0.131477989,-15.798116,0.044608519
30/08/2013,104.374443,"10,652,968.56",257,"36,360.86",-0.130452731,-15.658644,0.044755482
31/08/2013,104.364134,"10,651,913.67",257,"36,360.86",-0.130453452,-15.657197,0.044652292
01/09/2013,104.353823,"10,650,866.86",257,"36,360.86",-0.135330803,-16.332589,0.044549082
02/09/2013,104.758626,"10,689,039.73",256,"36,352.76",-0.131891572,-15.915961,0.048601033
03/09/2013,106.01711,"10,828,237.34",256,"36,352.76",-0.121376742,-14.645653,0.061198064
04/09/2013,106.278984,"10,865,397.57",256,"36,414.86",-0.120405111,-14.548212,0.063819341
05/09/2013,106.39162,"10,883,632.59",255,"36,403.62",-0.108856904,-12.996187,0.064946792
06/09/2013,107.396745,"11,010,115.19",255,"36,558.79",-0.1009563,-12.059901,0.075007778
07/09/2013,107.386125,"11,009,023.63",255,"36,558.79",-0.108291489,-13.041261,0.074901475
08/09/2013,107.375506,"11,007,934.95",255,"36,558.79",-0.120853309,-14.760546,0.074795182
09/09/2013,108.03316,"11,045,575.94",255,"36,556.94",-0.115381814,-14.090895,0.081378093
10/09/2013,108.693293,"11,109,901.84",256,"36,566.14",-0.109888958,-13.418767,0.087985817
11/09/2013,108.531287,"11,059,607.01",256,"36,566.14",-0.111994225,-13.687836,0.086364188
12/09/2013,106.314763,"10,775,819.18",256,"36,566.14",-0.137385452,-16.932362,0.064177477
13/09/2013,105.802722,"10,739,805.17",256,"36,586.00",-0.155571804,-19.492386,0.059052107
14/09/2013,105.792255,"10,738,739.90",256,"36,586.00",-0.173084233,-22.143696,0.058947336
15/09/2013,105.781788,"10,737,677.47",256,"36,586.00",-0.195508485,-25.707216,0.058842564
16/09/2013,107.086064,"10,820,089.04",256,"36,585.21",-0.185509145,-24.390015,0.071897959
17/09/2013,104.729215,"10,619,113.62",256,"36,585.21",-0.203356903,-26.73394,0.048306638
18/09/2013,104.122017,"10,591,854.93",256,"36,729.28",-0.199862444,-26.008129,0.042228776
19/09/2013,106.098781,"10,702,530.49",256,"36,729.28",-0.176524029,-22.743814,0.062015565
20/09/2013,105.54827,"10,631,882.20",256,"36,729.28",-0.179612249,-23.108295,0.056505122
21/09/2013,105.537817,"10,630,826.46",256,"36,729.28",-0.176002014,-22.542371,0.056400491
22/09/2013,105.527364,"10,629,773.57",256,"36,729.28",-0.182666451,-23.584385,0.05629586
23/09/2013,105.092123,"10,587,545.98",255,"36,690.73",-0.185957552,-24.006947,0.051939234
24/09/2013,104.162761,"10,540,543.69",255,"36,690.73",-0.193077143,-24.923632,0.042636611
25/09/2013,104.053947,"10,573,469.94",255,"36,737.27",-0.193699694,-24.99716,0.041547417
26/09/2013,102.716147,"10,435,642.20",255,"36,737.27",-0.202772334,-26.125527,0.028156458
27/09/2013,102.219044,"10,446,312.18",255,"36,771.51",-0.20398486,-26.194398,0.023180613
28/09/2013,102.20895,"10,445,280.63",255,"36,771.51",-0.208614442,-26.942952,0.023079575
29/09/2013,102.198857,"10,444,249.19",255,"36,771.51",-0.207504736,-26.759462,0.022978547
30/09/2013,101.618551,"10,398,770.27",255,"36,771.51",-0.211927424,-27.327125,0.017169866
01/10/2013,101.679886,"10,401,324.92",255,"36,771.51",-0.211374447,-27.253149,0.01778381
02/10/2013,101.697393,"10,391,132.48",255,"36,771.51",-0.212125959,-27.380845,0.01795905
03/10/2013,100.708639,"10,286,031.09",255,"36,771.51",-0.219131067,-28.261326,0.008061932
04/10/2013,100.790526,"10,298,471.63",255,"36,771.51",-0.213768357,-27.403915,0.008881595
05/10/2013,100.780554,"10,297,452.63",255,"36,771.51",-0.217547999,-28.020387,0.008781778
06/10/2013,100.770582,"10,296,433.73",255,"36,771.51",-0.21891473,-28.242966,0.008681962
07/10/2013,100.61234,"10,281,237.65",256,"36,774.99",-0.220064809,-28.388558,0.007098009
08/10/2013,100.669628,"10,287,091.67",256,"36,774.99",-0.219544187,-28.31862,0.007671444
09/10/2013,100.8864,"10,349,602.99",256,"36,799.77",-0.21778693,-28.0892,0.009841264
10/10/2013,101.443303,"10,385,455.28",256,"36,799.77",-0.206346221,-26.374778,0.015415688
11/10/2013,101.900446,"10,390,632.11",256,"36,799.77",-0.203367229,-26.013506,0.019991547
12/10/2013,101.890364,"10,389,604.03",256,"36,799.77",-0.205789242,-26.400978,0.019890629
13/10/2013,101.880282,"10,388,576.03",256,"36,799.77",-0.201871279,-25.768654,0.019789711
14/10/2013,101.903459,"10,380,731.92",255,"36,755.66",-0.201611372,-25.732952,0.020021706
15/10/2013,102.128614,"10,365,096.51",252,"36,661.72",-0.199768818,-25.495273,0.022275437
16/10/2013,102.255268,"10,353,957.96",252,"36,661.72",-0.201293405,-25.770804,0.023543204
17/10/2013,103.314488,"10,435,075.30",252,"36,661.72",-0.197854284,-25.483168,0.034145664
18/10/2013,104.455961,"11,238,437.83",252,"38,911.47",-0.190465085,-24.576103,0.045571451
19/10/2013,104.445694,"11,237,333.21",252,"38,911.47",-0.189268264,-24.383226,0.045468682
20/10/2013,104.435428,"11,236,228.67",252,"38,911.47",-0.190118988,-24.516142,0.045365922
21/10/2013,103.959477,"11,231,541.01",252,"38,911.47",-0.194190895,-25.05306,0.040601802
22/10/2013,105.429421,"11,331,745.97",250,"38,890.56",-0.18271697,-23.570469,0.055315481
23/10/2013,104.923722,"11,278,616.66",250,"38,890.56",-0.186497236,-24.053986,0.050253592
24/10/2013,105.267357,"11,306,958.02",250,"38,890.56",-0.171365252,-21.769745,0.053693271
25/10/2013,105.398871,"11,298,949.90",250,"38,890.56",-0.166998309,-21.130129,0.055009685
26/10/2013,105.388429,"11,298,185.81",250,"38,890.56",-0.168922691,-21.420988,0.054905164
27/10/2013,105.377987,"11,296,711.10",250,"38,890.56",-0.163622614,-20.615361,0.054800643
28/10/2013,105.786649,"11,331,074.89",249,"38,807.48",-0.160296772,-20.194347,0.058891221
29/10/2013,106.577203,"11,400,449.97",249,"38,807.48",-0.153938641,-19.391442,0.066804419
30/10/2013,106.697063,"11,415,341.60",249,"38,807.48",-0.151043267,-18.98315,0.06800418
31/10/2013,106.27292,"11,442,548.83",249,"38,807.48",-0.155246902,-19.530608,0.063758642
01/11/2013,106.238577,"11,438,851.10",249,"38,807.48",-0.157781466,-19.902766,0.063414879
02/11/2013,106.228074,"11,437,720.21",249,"38,807.48",-0.157782124,-19.900897,0.063309747
03/11/2013,106.217572,"11,436,589.44",249,"38,807.48",-0.159896526,-20.216344,0.063204626
04/11/2013,106.728993,"11,513,387.22",249,"38,840.27",-0.15593816,-19.717895,0.06832379
05/11/2013,105.862673,"11,481,608.99",249,"38,840.27",-0.162707254,-20.571807,0.059652198
06/11/2013,105.781586,"11,461,194.70",249,"38,841.27",-0.162340346,-20.500712,0.058840542
07/11/2013,104.602148,"11,351,281.89",249,"38,841.27",-0.172046076,-21.735979,0.047034737
08/11/2013,103.033337,"11,219,776.75",249,"38,848.07",-0.1839235,-23.221171,0.031331431
09/11/2013,103.023126,"11,218,706.82",249,"38,848.07",-0.188798704,-23.977566,0.031229222
10/11/2013,103.012916,"11,217,594.99",249,"38,848.07",-0.187823375,-23.822692,0.031127023
11/11/2013,102.867129,"11,193,327.53",249,"38,848.07",-0.18889322,-23.956036,0.029667741
12/11/2013,102.472428,"11,126,202.04",248,"38,798.46",-0.191926159,-24.338295,0.025716907
13/11/2013,101.322164,"11,005,911.53",248,"38,799.46",-0.200998796,-25.488864,0.014203125
14/11/2013,101.325855,"11,066,469.45",248,"39,025.46",-0.203375306,-25.868112,0.014240071
15/11/2013,101.371446,"11,101,604.49",249,"39,119.18",-0.192473135,-24.161772,0.014696422
16/11/2013,101.3614,"11,100,504.28",249,"39,119.18",-0.185190924,-23.037558,0.014595865
17/11/2013,101.351355,"11,099,404.20",249,"39,119.18",-0.182007922,-22.551257,0.014495318
18/11/2013,100.528585,"11,015,198.19",249,"39,119.18",-0.188568764,-23.36187,0.006259648
19/11/2013,98.890507,"10,841,899.01",249,"39,119.18",-0.201712431,-24.987793,-0.010137
20/11/2013,98.363586,"10,781,217.91",249,"39,121.18",-0.217317173,-27.311314,-0.015411314
21/11/2013,98.2874,"10,776,328.00",249,"39,121.18",-0.217561109,-27.329311,-0.016173912
22/11/2013,98.100429,"10,754,676.93",249,"39,121.18",-0.222004681,-27.993426,-0.018045433
23/11/2013,98.090704,"10,753,610.88",249,"39,121.18",-0.223526597,-28.237775,-0.018142777
24/11/2013,98.080981,"10,752,544.90",249,"39,121.18",-0.227562699,-28.894996,-0.018240102
25/11/2013,97.725199,"10,708,981.57",247,"39,085.00",-0.230289161,-29.238323,-0.021801368
26/11/2013,98.301748,"10,772,545.51",247,"39,085.00",-0.225672146,-28.64932,-0.016030293
27/11/2013,98.31692,"10,756,397.24",247,"39,058.00",-0.228218673,-29.072687,-0.015878426
28/11/2013,97.819834,"10,662,451.25",246,"38,898.34",-0.228198262,-28.922345,-0.020854101
29/11/2013,98.084336,"10,667,124.68",245,"38,831.24",-0.216920533,-27.170303,-0.018206519
30/11/2013,98.074578,"10,666,063.35",245,"38,831.24",-0.222463649,-28.060461,-0.018304194
01/12/2013,98.064824,"10,665,002.63",245,"38,831.24",-0.218563593,-27.428208,-0.018401828
02/12/2013,97.996111,"10,616,612.76",244,"38,654.55",-0.219034412,-27.484592,-0.019089624
03/12/2013,96.354639,"10,446,601.89",244,"38,654.55",-0.232040432,-29.113736,-0.035520244
04/12/2013,96.051825,"10,021,683.60",243,"37,212.44",-0.239462861,-30.242895,-0.038551318
05/12/2013,96.036309,"10,009,524.07",243,"37,214.44",-0.239180025,-30.191067,-0.038706628
06/12/2013,96.497703,"10,047,917.51",243,"37,214.44",-0.235629537,-29.746975,-0.034088219
07/12/2013,96.488103,"10,046,917.90",243,"37,214.44",-0.238821238,-30.27332,-0.034184312
08/12/2013,96.478504,"10,045,918.40",243,"37,214.44",-0.233702557,-29.423657,-0.034280395
09/12/2013,97.196831,"10,098,339.58",243,"37,209.29",-0.227921262,-28.69296,-0.027090166
10/12/2013,99.190199,"10,297,178.11",242,"37,182.12",-0.212009609,-26.687223,-0.007137177
11/12/2013,99.187662,"10,298,535.32",242,"37,181.31",-0.211345917,-26.580611,-0.007162572
12/12/2013,99.982791,"10,350,609.18",242,"37,181.31",-0.221721471,-28.483802,0.000796421
13/12/2013,100.977356,"10,382,986.41",242,"37,181.31",-0.215502822,-27.738666,0.010751705
14/12/2013,100.967306,"10,381,953.10",242,"37,181.31",-0.213862289,-27.467324,0.010651108
15/12/2013,100.957258,"10,380,919.90",242,"37,181.31",-0.216533033,-27.902365,0.01055053
16/12/2013,103.125189,"10,587,733.03",242,"37,181.31",-0.199630785,-25.721832,0.03225084
17/12/2013,104.59269,"10,727,204.80",241,"37,106.27",-0.188161899,-24.241729,0.046940066
18/12/2013,104.410024,"10,796,384.25",241,"37,154.16",-0.190510738,-24.572569,0.045111636
19/12/2013,103.538375,"10,983,378.39",241,"38,119.98",-0.202310075,-26.259397,0.036386703
20/12/2013,103.331098,"10,915,953.45",241,"38,144.27",-0.205106725,-26.662577,0.034311925
21/12/2013,103.320823,"10,914,867.97",241,"38,144.27",-0.206826113,-26.941689,0.034209075
22/12/2013,103.310549,"10,913,782.61",241,"38,144.27",-0.205166654,-26.667074,0.034106236
23/12/2013,103.384474,"10,903,451.85",241,"38,144.27",-0.204520103,-26.580437,0.034846202
24/12/2013,103.376108,"10,974,730.24",241,"38,144.27",-0.204506672,-26.576092,0.034762461
25/12/2013,103.365828,"10,973,638.91",241,"38,144.27",-0.206310032,-26.868687,0.034659561
26/12/2013,103.31173,"10,976,565.28",241,"38,144.27",-0.206647825,-26.910047,0.034118057
27/12/2013,102.908229,"10,962,847.55",241,"38,239.12",-0.212337502,-27.741928,0.030079139
28/12/2013,102.898001,"10,961,757.99",241,"38,239.12",-0.217585942,-28.615486,0.02997676
29/12/2013,102.887774,"10,960,668.52",241,"38,239.12",-0.222718215,-29.480919,0.029874391
30/12/2013,103.186341,"11,033,116.24",241,"38,239.12",-0.22038659,-29.169439,0.032862953
31/12/2013,103.88922,"11,129,242.48",241,"38,311.31",-0.214999481,-28.453648,0.039898551
01/01/2014,103.878891,"11,128,135.92",241,"38,311.31",-0.218799966,-29.094594,0.039795161
02/01/2014,103.9684,"11,196,858.49",243,"38,421.82",-0.218050527,-28.992109,0.040691118
03/01/2014,104.094321,"11,222,010.23",241,"38,410.30",-0.22700542,-30.569393,0.041951548
04/01/2014,104.083971,"11,220,894.46",241,"38,410.30",-0.228641158,-30.851892,0.041847948
05/01/2014,104.073622,"11,219,778.80",241,"38,410.30",-0.236938362,-32.315913,0.041744358
06/01/2014,103.653912,"11,174,929.55",241,"38,410.30",-0.239942325,-32.722465,0.037543192
07/01/2014,103.870752,"11,152,945.94",240,"38,336.66",-0.238278826,-32.492468,0.039713693
08/01/2014,104.042131,"11,183,313.33",240,"38,336.66",-0.237373997,-32.384021,0.041429143
09/01/2014,103.966321,"11,173,400.05",241,"38,360.71",-0.239972566,-32.826532,0.040670308
10/01/2014,105.053048,"11,274,878.38",241,"38,360.71",-0.236645305,-32.567181,0.051548105
11/01/2014,105.042597,"11,273,756.71",241,"38,360.71",-0.243596345,-33.828489,0.051443494
12/01/2014,105.032147,"11,272,635.16",241,"38,360.71",-0.2447275,-34.033087,0.051338893
13/01/2014,105.247693,"11,331,149.50",241,"38,464.37",-0.243103537,-33.803945,0.053496441
14/01/2014,105.277478,"11,340,835.34",241,"38,464.37",-0.242815312,-33.760566,0.053794579
15/01/2014,105.466725,"11,379,647.16",242,"38,467.68",-0.245760851,-34.365217,0.055688882
16/01/2014,105.601252,"11,413,254.91",242,"38,467.68",-0.241613817,-33.643442,0.057035455
17/01/2014,106.360046,"11,492,491.44",242,"38,505.00",-0.236986973,-33.034751,0.064630746
18/01/2014,106.34947,"11,491,348.59",242,"38,505.00",-0.236945458,-33.023883,0.064524883
19/01/2014,106.338894,"11,490,205.84",242,"38,505.00",-0.236455591,-32.93119,0.064419021
20/01/2014,106.623282,"11,534,893.54",242,"38,505.00",-0.23433852,-32.633145,0.067265656
21/01/2014,106.704182,"11,630,211.26",241,"38,814.47",-0.233682424,-32.538588,0.068075439
22/01/2014,107.045246,"11,728,778.49",243,"39,034.01",-0.231712154,-32.284364,0.071489383
23/01/2014,106.533101,"11,697,367.48",243,"39,076.25",-0.229269089,-31.690369,0.066362972
24/01/2014,103.669,"11,430,284.85",243,"39,076.25",-0.252276912,-34.977247,0.037694218
25/01/2014,103.658693,"11,429,148.44",243,"39,076.25",-0.247535812,-34.100279,0.037591048
26/01/2014,103.648387,"11,428,014.94",243,"39,076.25",-0.243535249,-33.368423,0.037487889
27/01/2014,102.372149,"11,288,900.18",243,"39,076.25",-0.252776395,-34.631217,0.024713146
28/01/2014,100.934938,"11,137,181.53",243,"39,086.16",-0.263194432,-36.054985,0.010327114
29/01/2014,98.992839,"10,925,985.37",243,"39,086.16",-0.262235095,-35.186543,-0.009112689
30/01/2014,100.167832,"11,027,150.52",242,"39,082.21",-0.252871092,-33.902515,0.002648623
31/01/2014,100.104845,"11,040,951.73",242,"39,082.21",-0.261858228,-35.512524,0.002018143
01/02/2014,100.118368,"11,042,443.21",242,"39,082.21",-0.264207024,-35.950297,0.002153504
02/02/2014,100.108395,"11,041,343.29",242,"39,082.21",-0.275464425,-38.060659,0.002053677
03/02/2014,97.316864,"10,762,354.01",242,"39,154.14",-0.295599117,-40.838647,-0.025888674
04/02/2014,97.208403,"10,728,456.55",241,"39,085.43",-0.296315201,-40.933565,-0.026974334
05/02/2014,96.762405,"10,681,881.15",241,"39,085.43",-0.292113512,-39.929574,-0.031438634
06/02/2014,97.135294,"10,710,896.42",241,"39,085.43",-0.291294636,-39.924899,-0.027706132
07/02/2014,98.287062,"10,837,515.16",241,"39,085.43",-0.285432956,-39.26065,-0.016177295
08/02/2014,98.277268,"10,836,435.21",241,"39,085.43",-0.285210018,-39.213842,-0.01627533
09/02/2014,98.267474,"10,835,355.38",241,"39,085.43",-0.28592623,-39.347823,-0.016373365
10/02/2014,97.718742,"10,766,065.43",241,"39,085.43",-0.290186762,-39.949502,-0.021866001
11/02/2014,98.658342,"10,864,689.56",241,"39,095.57",-0.283291169,-38.996362,-0.012460899
12/02/2014,99.154217,"10,912,319.77",241,"39,095.57",-0.276163197,-37.829999,-0.007497345
13/02/2014,99.502289,"10,957,239.73",241,"39,095.57",-0.274948071,-37.732418,-0.004013254
14/02/2014,100.477607,"11,045,001.10",241,"39,095.57",-0.270499118,-37.257123,0.005749374
15/02/2014,100.467605,"11,043,901.64",241,"39,095.57",-0.267280842,-36.648511,0.005649257
16/02/2014,100.457604,"11,042,802.28",241,"39,095.57",-0.258681449,-35.054456,0.00554915
17/02/2014,101.018029,"11,062,938.76",241,"39,095.57",-0.254472646,-34.480727,0.011158829
18/02/2014,100.10415,"10,980,400.13",241,"39,085.58",-0.261144669,-35.381304,0.002011186
19/02/2014,99.225839,"10,892,590.72",241,"39,085.58",-0.264340051,-35.654195,-0.006780432
20/02/2014,99.287286,"10,896,313.21",241,"39,077.52",-0.264695945,-35.741598,-0.006165366
21/02/2014,99.927307,"10,959,523.64",241,"39,077.52",-0.259208852,-34.965378,0.000241043
22/02/2014,99.91736,"10,958,432.70",241,"39,077.52",-0.256823884,-34.529049,0.000141477
23/02/2014,99.907413,"10,957,341.86",241,"39,077.52",-0.259424849,-34.997752,4.19106E-05
24/02/2014,100.108671,"10,960,828.92",240,"39,014.15",-0.257860264,-34.783272,0.00205644
25/02/2014,99.738231,"10,922,993.44",240,"39,014.15",-0.260533985,-35.140491,-0.001651548
26/02/2014,99.318983,"10,884,586.02",239,"39,004.95",-0.262186173,-35.293543,-0.005848089
27/02/2014,99.356087,"10,816,234.56",238,"38,850.63",-0.266191616,-36.041776,-0.00547669
28/02/2014,100.040768,"10,883,687.31",238,"38,854.48",-0.26117366,-35.364215,0.001376752
01/03/2014,100.030823,"10,882,605.33",238,"38,854.48",-0.255499449,-34.328813,0.001277206
02/03/2014,100.020879,"10,881,523.44",238,"38,854.48",-0.256855211,-34.570496,0.00117767
03/03/2014,98.699459,"10,751,568.50",238,"38,854.48",-0.266601379,-35.878731,-0.012049331
04/03/2014,98.641447,"10,757,035.74",239,"38,945.72",-0.266960626,-35.923558,-0.012630013
05/03/2014,98.260974,"10,694,894.30",238,"38,895.66",-0.264058177,-35.256338,-0.016438428
06/03/2014,99.505754,"10,830,765.34",238,"38,895.66",-0.261254502,-35.189827,-0.00397857
07/03/2014,98.238486,"10,708,495.05",238,"38,895.66",-0.273399946,-36.964485,-0.016663526
08/03/2014,98.228721,"10,707,430.67",238,"38,895.66",-0.266846895,-35.752463,-0.016761271
09/03/2014,98.218958,"10,706,366.40",238,"38,895.66",-0.268836505,-36.113457,-0.016858995
10/03/2014,97.730988,"10,659,257.34",238,"38,895.66",-0.272397732,-36.588258,-0.021743422
11/03/2014,97.925181,"10,655,038.72",237,"38,851.66",-0.270880496,-36.380897,-0.019799611
12/03/2014,97.911223,"10,675,963.69",237,"38,851.66",-0.271437131,-36.478309,-0.019939326
13/03/2014,96.643781,"10,533,082.12",237,"38,841.31",-0.278758232,-37.352592,-0.032626024
14/03/2014,95.922192,"10,443,259.85",237,"38,841.31",-0.272006488,-35.840235,-0.039848903
15/03/2014,95.912658,"10,442,221.88",237,"38,841.31",-0.271920092,-35.821039,-0.039944336
16/03/2014,95.903125,"10,441,184.03",237,"38,841.31",-0.279223829,-37.152224,-0.040039758
17/03/2014,96.006907,"10,457,883.85",236,"38,803.24",-0.278373034,-37.035387,-0.039000933
18/03/2014,95.034697,"10,360,965.15",235,"38,800.97",-0.285610464,-37.994543,-0.04873245
19/03/2014,93.738649,"10,246,423.38",234,"38,858.30",-0.292987635,-38.845523,-0.061705485
20/03/2014,94.097427,"10,300,608.42",233,"38,921.77",-0.281542374,-36.874009,-0.058114229
21/03/2014,93.275401,"10,130,167.85",232,"38,646.69",-0.29204815,-38.478476,-0.066342452
22/03/2014,93.266129,"10,129,160.92",232,"38,646.69",-0.295232365,-39.06987,-0.066435262
23/03/2014,93.256859,"10,128,154.08",232,"38,646.69",-0.298256492,-39.636225,-0.066528052
24/03/2014,92.749824,"10,096,471.44",232,"38,750.19",-0.302003367,-40.130221,-0.071603313
25/03/2014,92.469315,"10,075,969.09",232,"38,750.19",-0.30404608,-40.397693,-0.074411121
26/03/2014,91.629765,"10,005,128.91",232,"38,838.59",-0.306994617,-40.591091,-0.082814753
27/03/2014,92.017908,"10,046,438.40",232,"38,838.59",-0.305698457,-40.515152,-0.078929563
28/03/2014,93.626404,"10,240,869.92",232,"38,925.32",-0.296232257,-39.409537,-0.062829022
29/03/2014,93.617099,"10,239,852.19",232,"38,925.32",-0.299745196,-40.07295,-0.062922162
30/03/2014,93.607796,"10,238,834.56",232,"38,925.32",-0.299746067,-40.069134,-0.063015282
31/03/2014,93.875261,"10,262,974.16",232,"38,925.32",-0.297676315,-39.788551,-0.060338042
01/04/2014,94.403471,"10,311,534.45",232,"38,925.32",-0.293655223,-39.247225,-0.055050825
02/04/2014,94.603226,"10,143,918.84",230,"38,188.59",-0.292655016,-39.140885,-0.05305134
03/04/2014,94.527552,"10,150,605.12",230,"38,188.59",-0.286168649,-37.895256,-0.053808813
04/04/2014,95.165821,"10,207,150.89",230,"38,188.59",-0.278668784,-36.765002,-0.04741994
05/04/2014,95.277225,"10,219,099.78",230,"38,188.59",-0.277319073,-36.561352,-0.046304821
06/04/2014,95.267742,"10,218,082.67",230,"38,188.59",-0.272137817,-35.619319,-0.046399743
07/04/2014,95.128346,"10,182,542.71",230,"38,197.21",-0.274015887,-35.905301,-0.047795053
08/04/2014,96.032639,"10,231,651.83",230,"38,197.21",-0.267042708,-34.988145,-0.038743364
